300	0.717673590265774
301	0.7413518726090856
302	0.7367970993847648
303	0.7238488198275297
304	0.7279909628742229
305	0.7158687028978398
306	0.7146507743822754
307	0.7209300088634041
308	0.7183639164712325
309	0.7407397247194241
310	0.7541137627642712
311	0.7657944844764663
312	0.7761451338539611
313	0.7767594095609767
314	0.7852560208616223
315	0.7975724923724208
316	0.8065515999283381
317	0.8240913550755357
318	0.8365366914211376
319	0.841787120155247
320	0.8533718827394567
321	0.8608384992933511
322	0.8711763514732253
323	0.8789862344615041
324	0.8815069094284981
325	0.8852796740907922
326	0.8949880079660095
327	0.9022646605206747
328	0.9111789418436487
329	0.9175066837529184
330	0.9210542773804604
331	0.9244429316638015
332	0.925389874916953
333	0.9271970939548337
334	0.9283633441968514
335	0.9287233485384984
336	0.9289095815508295
337	0.9275122878430437
338	0.9243980792715079
339	0.9214133289491461
340	0.9172189637680022
341	0.9137475326879627
342	0.9089412362630791
343	0.901356266397317
344	0.8927689055147323
345	0.8851540208386466
346	0.8773606090043221
347	0.8671886512724506
348	0.8557619247833373
349	0.8430389367748432
350	0.8324557965617191
351	0.8180982078973982
352	0.8035974524074178
353	0.7940433347087564
354	0.7888968073046091
355	0.7822640318938957
356	0.7716410631713166
357	0.7656844151161243
358	0.7605395703128734
359	0.7549813829576416
360	0.7490380169805742
361	0.7440407994395173
362	0.7380758601895394
363	0.7332711214299704
364	0.7228393790241233
365	0.7164555816486612
366	0.7120401744118705
367	0.7073754173909051
368	0.7037793532153849
369	0.6957144448301115
370	0.6912020540800192
371	0.6885351850743375
372	0.6863343020768267
373	0.6841361296677368
374	0.6815198499424113
375	0.6781386736854302
376	0.6760247583723882
377	0.6743847027408688
378	0.6730022678597218
379	0.672782524505626
380	0.6717636946052059
381	0.6701764237124084
382	0.6701953270182797
383	0.6691452268735671
384	0.6702389783767677
385	0.6697349501326519
386	0.6717994354335994
387	0.67331329834545
388	0.6741452245433444
389	0.6753026549602476
390	0.6767223382997607
391	0.6776792433692647
392	0.6797877969723062
393	0.6830741302623602
394	0.6861562480093999
395	0.6884767039087953
396	0.6920519119093465
397	0.6962133539127802
398	0.6987273250522992
399	0.7013721040041402
400	0.704663555464843
401	0.7071564224894904
402	0.7128004821206024
403	0.71804915349152
404	0.7220950267057048
405	0.7263621301555254
406	0.7311982421769692
407	0.73580890891799
408	0.7407462628620889
409	0.7454107299396159
410	0.7488902877548472
411	0.7528190345018174
412	0.7560892670637299
413	0.7604931292780748
414	0.7642962564968675
415	0.768247633599866
416	0.7730774858467075
417	0.7765246987281076
418	0.7795889851127817
419	0.7825736356217023
420	0.7853094097390215
421	0.7887924091481588
422	0.7917733015691292
423	0.7955007342931129
424	0.7983266888332499
425	0.8006574675304463
426	0.8040556456474846
427	0.8068308957255842
428	0.8094477628404297
429	0.8122757134850888
430	0.8142476738594383
431	0.8161109865639513
432	0.8186685493628734
433	0.8204925041339073
434	0.8227124165629359
435	0.8239559560763747
436	0.8256685747377961
437	0.8272747237407534
438	0.8284494531540333
439	0.8292418743949204
440	0.8297346223056022
441	0.8315584153540313
442	0.8331773807268904
443	0.8342405090371545
444	0.835075138786604
445	0.8362730178551812
446	0.8392171437327329
447	0.8400520127734601
448	0.8412031713501184
449	0.8414215148992436
450	0.8419422221325817
451	0.8429843281126477
452	0.8432499934578779
453	0.8461061725491519
454	0.8470581151318987
455	0.847688617128975
456	0.848330743688203
457	0.8510065458074159
458	0.8517793083813012
459	0.8525293781352707
460	0.855559073928827
461	0.8556439878825484
462	0.8560362605748486
463	0.8586337623200113
464	0.8591778038241333
465	0.8585336261978342
466	0.8577651109826975
467	0.8599508892376035
468	0.8607559773610411
469	0.8640878377754986
470	0.8651064082319514
471	0.8679486377028414
472	0.8688816754064529
473	0.8713833933835088
474	0.8718977068038074
475	0.8751065806503103
476	0.8787149315094014
477	0.878644780721165
478	0.8791292883316227
479	0.8798409292257641
480	0.8794212126146879
481	0.8819118782445866
482	0.8845135645138822
483	0.8845273246035972
484	0.8864986937552737
485	0.8881746260611569
486	0.8877755470498788
487	0.8902094889333253
488	0.8923257458706481
489	0.8937655349694418
490	0.893630237471957
491	0.8942466309691147
492	0.8947937141338603
493	0.8961653581747899
494	0.8958869145933986
495	0.8982339029712164
496	0.9005501703660043
497	0.9019314496660105
498	0.9015919243726478
499	0.9037754197129836
500	0.9058474798726559
501	0.9071052731005911
502	0.9069556706989476
503	0.9089917733942204
504	0.910964566144052
505	0.9094523422316878
506	0.9080156504408409
507	0.9100248087076365
508	0.9118446718161072
509	0.9111854275181724
510	0.912006280546136
511	0.9135893808300972
512	0.9151404237884335
513	0.9141701646265873
514	0.9147100120004503
515	0.9137089447641438
516	0.914087394667588
517	0.9143825716478454
518	0.9133088406159965
519	0.9123023397266135
520	0.9126357794647368
521	0.9115876318815703
522	0.9118770862573694
523	0.9122193796894655
524	0.9111020319649976
525	0.9113988455427656
526	0.9102409911392192
527	0.9106034884726073
528	0.9096806575690146
529	0.9087795962078875
530	0.9093164255014903
531	0.9080525430019093
532	0.9074524640519388
533	0.9069017397059995
534	0.9056760312143995
535	0.904946550850591
536	0.9055340323882558
537	0.9040572596480734
538	0.9025027820954318
539	0.9032203473778996
540	0.9027081842807129
541	0.9023533519057598
542	0.9032318605537176
